yes_no_binary__has_document,yes_no_binary__avtodayanacaq,yes_no_binary__balkon,yes_no_binary__duzelme,yes_no_binary__esyali,yes_no_binary__hovuz,yes_no_binary__internet,yes_no_binary__isiq,yes_no_binary__kabel_tv,yes_no_binary__kombi,yes_no_binary__kondisioner,yes_no_binary__lift,yes_no_binary__merkezi_qizdirici_sistem,yes_no_binary__metbex_mebeli,yes_no_binary__pvc_pencere,yes_no_binary__qaz,yes_no_binary__su,yes_no_binary__telefon,yes_no_binary__temirsiz,cat_ohe__cities_Bakı,cat_ohe__cities_Lənkəran,cat_ohe__cities_Qəbələ,cat_ohe__cities_Siyazən,cat_ohe__cities_Sumqayıt,cat_ohe__cities_Xırdalan,cat_freq__raion_freq,num__price,num__rooms,num__area_m2,num__land_area_sot,num__floor,num__log_area_m2_v3,cat_bin__area_q5_v3,num__log_land_area_sot_v3,num__log_floor_v3,cat_bin__rooms_q4_v3,num__area_per_room_v3,num__rooms_per_area_v3,num__area_x_rooms_v3,num__area_x_floor_v3,num__floor_over_log_area_v3,num__land_to_area_ratio_v3,num__land_x_area_v3,num__area_bin_x_rooms_bin_v3,num__amenity_count_v3,num__comfort_score_v3,num__utility_score_v3,num__comfort_x_rooms_v3,num__utility_per_area_v3,num__log_raion_freq_v3,num__raionfreq_x_logarea_v3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,228000.0,3.0,100.0,0.0,2.0,4.61512051684126,3.0,0.0,1.0986122886681098,2.0,33.333322222225924,0.029999999700000005,300.0,200.0,0.43335803677144896,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6646776831320292
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,200000.0,2.0,72.0,0.0,8.0,4.290459441148391,2.0,0.0,2.1972245773362196,0.0,35.999982000009,0.027777777391975313,144.0,576.0,1.864601739075517,0.0,0.0,20.0,13.0,5.0,6.0,10.0,0.08333333217592595,0.07333127308554963,0.3264480009569428
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,200000.0,3.0,70.0,0.0,4.0,4.2626798770413155,2.0,0.0,1.6094379124341003,2.0,23.333325555558147,0.04285714224489797,210.0,280.0,0.9383766027487285,0.0,0.0,22.0,11.0,4.0,5.0,12.0,0.07142857040816328,0.07333127308554963,0.3243343384705349
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,220000.0,2.0,101.0,0.0,3.0,4.624972813284271,4.0,0.0,1.3862943611198906,0.0,50.49997475001262,0.019801980001960595,202.0,303.0,0.6486523213132854,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6660966280001803
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,205000.0,3.0,93.0,0.0,2.0,4.543294782270004,3.0,0.0,1.0986122886681098,2.0,30.99998966667011,0.03225806416926813,279.0,186.0,0.44020906756828493,0.0,0.0,32.0,11.0,4.0,6.0,12.0,0.06451612833853626,0.15608979232162795,0.7675040551570251
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00022644927536231884,65000.0,2.0,48.0,0.0,2.0,3.8918202981106265,0.0,0.0,1.0986122886681098,0.0,23.999988000006,0.041666665798611134,96.0,96.0,0.5138982103240315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0002264236395952237,0.000881299886347515
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,125000.0,2.0,60.6,0.0,14.0,4.120661870539474,1.0,0.0,2.70805020110221,0.0,30.299984850007572,0.033003299785424094,121.2,848.4,3.3975116236983323,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.056566954743494935,0.23981206991137793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05253623188405797,214000.0,3.0,80.0,0.0,4.0,4.394449154672439,3.0,0.0,1.6094379124341003,2.0,26.66665777778074,0.03749999953125001,240.0,320.0,0.910239019493022,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.051202710574815916,0.2308677997925738
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,340000.0,4.0,155.0,0.0,8.0,5.049856007249537,4.0,0.0,2.1972245773362196,3.0,38.74999031250242,0.02580645144640999,620.0,1240.0,1.5842032731848168,0.0,0.0,43.0,10.0,4.0,4.0,16.0,0.02580645144640999,0.07333127308554963,0.3842281744646387
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015172101449275362,297000.0,3.0,110.0,0.0,18.0,4.709530201312334,4.0,0.0,2.9444389791664403,2.0,36.66665444444852,0.02727272702479339,330.0,1980.0,3.8220364682973567,0.0,0.0,42.0,9.0,4.0,4.0,12.0,0.03636363603305785,0.015058156198508256,0.07145346999273695
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,172000.0,2.0,70.0,0.0,8.0,4.2626798770413155,2.0,0.0,2.1972245773362196,0.0,34.99998250000875,0.028571428163265314,140.0,560.0,1.876753205497457,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6139185692477982
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,75000.0,3.0,53.0,0.0,3.0,3.9889840465642745,0.0,0.0,1.3862943611198906,2.0,17.66666077777974,0.056603772516909956,159.0,159.0,0.7520710067800103,0.0,0.0,2.0,11.0,5.0,3.0,15.0,0.056603772516909956,0.1545388032553791,0.6666372795209318
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,125000.0,3.0,90.0,0.0,3.0,4.51085950651685,3.0,0.0,1.3862943611198906,2.0,29.999990000003333,0.03333333296296297,270.0,270.0,0.6650615765364266,0.0,0.0,32.0,11.0,4.0,5.0,12.0,0.05555555493827161,0.1285939517605991,0.6190174051062525
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,143000.0,1.0,64.0,0.0,8.0,4.174387269895637,1.0,0.0,2.1972245773362196,0.0,63.999936000064004,0.015624999755859379,64.0,512.0,1.9164484668791977,0.0,0.0,10.0,15.0,7.0,6.0,7.0,0.09374999853515628,0.13454989551345048,0.6012025144143173
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05593297101449275,259000.0,2.0,51.0,0.0,15.0,3.9512437185814275,0.0,0.0,2.772588722239781,0.0,25.499987250006374,0.0392156855055748,102.0,765.0,3.7962720783807304,0.0,0.0,0.0,14.0,7.0,5.0,14.0,0.09803921376393698,0.054424708851389614,0.22100480038261155
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,320000.0,4.0,100.0,0.0,2.0,4.61512051684126,3.0,0.0,1.0986122886681098,3.0,24.99999375000156,0.0399999996,400.0,200.0,0.43335803677144896,0.0,0.0,33.0,13.0,6.0,5.0,24.0,0.0499999995,0.13454989551345048,0.6646776831320292
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,179000.0,3.0,70.0,0.0,10.0,4.2626798770413155,2.0,0.0,2.3978952727983707,2.0,23.333325555558147,0.04285714224489797,210.0,700.0,2.3459415068718212,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.15608979232162795,0.7200994538661281
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05253623188405797,220000.0,3.0,90.0,0.0,2.0,4.51085950651685,3.0,0.0,1.0986122886681098,2.0,29.999990000003333,0.03333333296296297,270.0,180.0,0.4433743843576177,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.051202710574815916,0.2369835610307765
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,85000.0,2.0,82.0,0.0,6.0,4.418840607796598,3.0,0.0,1.9459101490553132,0.0,40.99997950001025,0.02439024360499703,164.0,492.0,1.3578219208884084,0.0,0.0,30.0,13.0,6.0,5.0,12.0,0.060975609012492576,0.1545388032553791,0.7384747211399206
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,188000.0,3.0,70.0,0.0,11.0,4.2626798770413155,2.0,0.0,2.4849066497880004,2.0,23.333325555558147,0.04285714224489797,210.0,770.0,2.580535657559003,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6139185692477982
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,35000.0,2.0,81.0,0.0,1.0,4.406719247264253,3.0,0.0,0.6931471805599453,0.0,40.49997975001012,0.024691357719859783,162.0,81.0,0.22692613642102932,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.7364490046379119
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05253623188405797,420000.0,3.0,145.0,0.0,13.0,4.983606621708336,4.0,0.0,2.6390573296152584,2.0,48.33331722222759,0.020689655029726518,435.0,1885.0,2.608552074479675,0.0,0.0,42.0,14.0,7.0,5.0,21.0,0.03448275838287753,0.051202710574815916,0.2618199130969959
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,100000.0,2.0,52.0,0.0,6.0,3.970291913552122,0.0,0.0,1.9459101490553132,0.0,25.9999870000065,0.03846153772189351,104.0,312.0,1.5112235118773516,0.0,0.0,0.0,12.0,7.0,4.0,14.0,0.07692307544378701,0.056566954743494935,0.23106091978779333
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,240000.0,4.0,110.0,0.0,4.0,4.709530201312334,4.0,0.0,1.6094379124341003,3.0,27.49999312500172,0.03636363603305785,440.0,440.0,0.8493414373994126,0.0,0.0,43.0,11.0,4.0,6.0,16.0,0.05454545404958678,0.06424126228662334,0.31247562250555116
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,320000.0,3.0,103.3,0.0,14.0,4.647271362006727,4.0,0.0,2.70805020110221,2.0,34.43332185555938,0.02904162604993586,309.9,1446.2,3.0125197985931464,0.0,0.0,42.0,5.0,4.0,0.0,12.0,0.0,0.07333127308554963,0.3535967340657292
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,210000.0,3.0,70.0,0.0,1.0,4.2626798770413155,2.0,0.0,0.6931471805599453,2.0,23.333325555558147,0.04285714224489797,210.0,70.0,0.23459415068718212,0.0,0.0,22.0,12.0,4.0,5.0,12.0,0.07142857040816328,0.06424126228662334,0.2828272653924605
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,220000.0,2.0,80.0,0.0,6.0,4.394449154672439,3.0,0.0,1.9459101490553132,0.0,39.99998000001,0.024999999687500003,160.0,480.0,1.365358529239533,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6328962097761937
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,225000.0,3.0,105.0,0.0,11.0,4.663439094112067,4.0,0.0,2.4849066497880004,2.0,34.99998833333722,0.02857142829931973,315.0,1155.0,2.358773733126389,0.0,0.0,42.0,14.0,7.0,6.0,21.0,0.05714285659863946,0.13454989551345048,0.6716366086628792
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,159000.0,2.0,50.0,0.0,5.0,3.9318256327243257,0.0,0.0,1.791759469228055,0.0,24.99998750000625,0.03999999920000002,100.0,250.0,1.2716735672893966,0.0,0.0,0.0,6.0,1.0,3.0,2.0,0.05999999880000003,0.15608979232162795,0.6642078627745351
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,155000.0,2.0,54.0,0.0,1.0,4.007333185232471,0.0,0.0,0.6931471805599453,0.0,26.99998650000675,0.037037036351165994,108.0,54.0,0.24954245235776076,0.0,0.0,0.0,8.0,4.0,3.0,8.0,0.05555555452674899,0.13454989551345048,0.5771430946122853
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,135000.0,3.0,77.0,0.0,5.0,4.356708826689592,2.0,0.0,1.791759469228055,2.0,25.66665811111396,0.03896103845505145,231.0,385.0,1.1476550421994036,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.056566954743494935,0.25354940408949844
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008831521739130434,48000.0,2.0,72.0,0.0,9.0,4.290459441148391,2.0,0.0,2.302585092994046,0.0,35.999982000009,0.027777777391975313,144.0,648.0,2.0976769564599564,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.008792751947978445,0.03789128582535943
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,98000.0,2.0,65.0,0.0,7.0,4.189654742026425,1.0,0.0,2.0794415416798357,0.0,32.49998375000812,0.030769230295857996,130.0,455.0,1.6707816658497783,0.0,0.0,10.0,9.0,5.0,4.0,10.0,0.06153846059171599,0.1285939517605991,0.5749390338922132
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,168000.0,3.0,65.0,0.0,9.0,4.189654742026425,1.0,0.0,2.302585092994046,2.0,21.66665944444685,0.04615384544378699,195.0,585.0,2.148147856092572,0.0,0.0,12.0,14.0,6.0,5.0,18.0,0.07692307573964499,0.13454989551345048,0.6034013623027189
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,185000.0,3.0,98.0,0.0,9.0,4.59511985013459,3.0,0.0,2.302585092994046,2.0,32.66665577778141,0.03061224458558934,294.0,882.0,1.9585991954349562,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6617971523291665
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,340000.0,3.0,100.0,0.0,9.0,4.61512051684126,3.0,0.0,2.302585092994046,2.0,33.333322222225924,0.029999999700000005,300.0,900.0,1.9501111654715204,0.0,0.0,32.0,12.0,5.0,4.0,15.0,0.0399999996,0.13454989551345048,0.6646776831320292
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,103000.0,2.0,50.0,0.0,2.0,3.9318256327243257,0.0,0.0,1.0986122886681098,0.0,24.99998750000625,0.03999999920000002,100.0,100.0,0.5086694269157587,0.0,0.0,0.0,14.0,6.0,6.0,12.0,0.11999999760000006,0.1285939517605991,0.5395575936211371
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,78000.0,2.0,48.0,0.0,2.0,3.8918202981106265,0.0,0.0,1.0986122886681098,0.0,23.999988000006,0.041666665798611134,96.0,96.0,0.5138982103240315,0.0,0.0,0.0,12.0,4.0,6.0,8.0,0.1249999973958334,0.1285939517605991,0.5340677311265941
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,168000.0,3.0,72.0,0.0,9.0,4.290459441148391,2.0,0.0,2.302585092994046,2.0,23.999992000002667,0.041666666087962975,216.0,648.0,2.0976769564599564,0.0,0.0,22.0,10.0,4.0,3.0,12.0,0.041666666087962975,0.13454989551345048,0.6179194303827845
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,54500.0,2.0,29.0,0.0,3.0,3.4011973816621555,0.0,0.0,1.3862943611198906,0.0,14.499992750003624,0.06896551486325811,58.0,87.0,0.8820420520528146,0.0,0.0,0.0,11.0,5.0,5.0,10.0,0.17241378715814526,0.1285939517605991,0.46674040155961644
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,168000.0,2.0,70.0,0.0,5.0,4.2626798770413155,2.0,0.0,1.791759469228055,0.0,34.99998250000875,0.028571428163265314,140.0,350.0,1.1729707534359106,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.056566954743494935,0.2480771576991889
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,150000.0,3.0,65.0,0.0,2.0,4.189654742026425,1.0,0.0,1.0986122886681098,2.0,21.66665944444685,0.04615384544378699,195.0,130.0,0.4773661902427938,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6034013623027189
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,165000.0,4.0,95.0,0.0,2.0,4.564348191467836,3.0,0.0,1.0986122886681098,3.0,23.749994062501482,0.04210526271468144,380.0,190.0,0.43817856962797924,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.056566954743494935,0.26563348849801494
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05253623188405797,267000.0,3.0,88.0,0.0,4.0,4.48863636973214,3.0,0.0,1.6094379124341003,2.0,29.333323555558813,0.034090908703512404,264.0,352.0,0.8911390407638791,0.0,0.0,32.0,13.0,7.0,6.0,21.0,0.06818181740702481,0.051202710574815916,0.23581604116346386
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,87000.0,2.0,41.0,0.0,4.0,3.7376696182833684,0.0,0.0,1.6094379124341003,0.0,20.499989750005124,0.048780486615110086,82.0,164.0,1.070185259352017,0.0,0.0,0.0,13.0,6.0,5.0,12.0,0.12195121653777521,0.1285939517605991,0.5129139014220383
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,188000.0,3.0,80.0,0.0,3.0,4.394449154672439,3.0,0.0,1.3862943611198906,2.0,26.66665777778074,0.03749999953125001,240.0,240.0,0.6826792646197665,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6328962097761937
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,260000.0,3.0,98.0,0.0,7.0,4.59511985013459,3.0,0.0,2.0794415416798357,2.0,32.66665577778141,0.03061224458558934,294.0,686.0,1.5233549297827438,0.0,0.0,32.0,13.0,6.0,5.0,18.0,0.0510204076426489,0.13454989551345048,0.6617971523291665
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,225000.0,2.0,65.0,0.0,8.0,4.189654742026425,1.0,0.0,2.1972245773362196,0.0,32.49998375000812,0.030769230295857996,130.0,520.0,1.9094647609711752,0.0,0.0,10.0,19.0,8.0,6.0,16.0,0.09230769088757398,0.06424126228662334,0.2779820741426048
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,210000.0,3.0,114.0,0.0,1.0,4.74493212836325,4.0,0.0,0.6931471805599453,2.0,37.99998733333755,0.026315789242843956,342.0,114.0,0.21075112608487842,0.0,0.0,42.0,12.0,6.0,5.0,18.0,0.043859648738073256,0.056566954743494935,0.2761430156225895
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,122000.0,2.0,60.0,0.0,5.0,4.110873864173311,1.0,0.0,1.791759469228055,0.0,29.9999850000075,0.03333333277777779,120.0,300.0,1.2162861106708704,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.1285939517605991,0.5641280710346528
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,181000.0,3.0,105.0,0.0,16.0,4.663439094112067,4.0,0.0,2.833213344056216,2.0,34.99998833333722,0.02857142829931973,315.0,1680.0,3.4309436118202026,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.07333127308554963,0.35482688759548336
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05253623188405797,229000.0,3.0,91.0,0.0,6.0,4.5217885770490405,3.0,0.0,1.9459101490553132,2.0,30.33332322222559,0.03296703260475788,273.0,546.0,1.3269082733203283,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.051202710574815916,0.2375577332145329
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01154891304347826,45000.0,3.0,116.0,0.0,7.0,4.762173934797756,4.0,0.0,2.0794415416798357,2.0,38.666653777782074,0.025862068742568373,348.0,812.0,1.4699166023596069,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.011482733395187437,0.054997932670897996
1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,205000.0,3.0,90.0,0.0,7.0,4.51085950651685,3.0,0.0,2.0794415416798357,2.0,29.999990000003333,0.03333333296296297,270.0,630.0,1.551810345251662,0.0,0.0,32.0,12.0,4.0,6.0,12.0,0.06666666592592593,0.056566954743494935,0.26252058269357575
