num__city_te_v6,num__district_te_v6,num__neighborhood_te_v6,num__metro_te_v6,num__metro_present_v6,num__location_te_mean_v6,num__district_to_city_ratio_v6,num__metro_to_district_ratio_v6,num__locmean_x_logarea_v6,num__locmean_x_rooms_v6
106785.45264913858,105097.3430360746,179695.09240447727,112129.10257300708,0.0,125926.7476656744,0.9841915769220483,1.0669071104247796,531348.8820630804,377780.24299702316
172473.9076282108,205450.84699662108,179695.09240447727,190247.58319475988,1.0,186966.85755601726,1.191199583871579,0.926000481258482,837113.594422859,373933.7151120345
172473.9076282108,181737.53796171295,179695.09240447727,200340.72776151987,1.0,183561.81643898023,1.0537103290569454,1.1023629460778968,884819.639929792,367123.63287796045
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,432196.51120046334,229818.40790503466
106785.45264913858,105097.3430360746,179695.09240447727,112129.10257300708,0.0,125926.7476656744,0.9841915769220483,1.0669071104247796,504630.43482905265,251853.4953313488
106785.45264913858,105097.3430360746,179695.09240447727,112129.10257300708,0.0,125926.7476656744,0.9841915769220483,1.0669071104247796,484836.565516144,251853.4953313488
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,460479.46628756897,229818.40790503466
172473.9076282108,183278.28487048857,162540.980908225,112129.10257300708,0.0,157605.56899498287,1.0626435464343122,0.6117969875789158,660312.919509603,315211.13798996573
172473.9076282108,168220.50045151776,179993.19672854317,183958.62537865285,1.0,176161.55754673114,0.975338836835325,1.0935565218495908,692636.5274628788,352323.1150934623
172473.9076282108,252036.0679010561,179695.09240447727,180956.4956555287,1.0,196290.39089731823,1.461299690866228,0.7179785701380261,728938.5125987505,392580.78179463645
172473.9076282108,242888.8225016114,179695.09240447727,234381.74457191047,1.0,207359.89177655248,1.4082641591433094,0.9649754243812126,712071.215084106,207359.89177655248
172473.9076282108,209462.0210597826,179695.09240447727,173754.43427642793,1.0,183846.36384222467,1.214456284657792,0.8295271543570522,703881.7992003374,367692.72768444935
172473.9076282108,183278.28487048857,167235.63325754215,177764.02121097277,1.0,175187.9617418036,1.0626435464343122,0.9699131642115578,733977.0746574914,350375.9234836072
172473.9076282108,168220.50045151776,192069.3183303522,182548.13456748187,1.0,178827.96524439065,0.975338836835325,1.0851717482496033,806667.8270537243,536483.895733172
172473.9076282108,183278.28487048857,179695.09240447727,177764.02121097277,1.0,178302.82652853738,1.0626435464343122,0.9699131642115578,772181.995514427,534908.4795856122
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,466582.27403645194,229818.40790503466
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,426723.6100052966,114909.20395251733
172473.9076282108,181737.53796171295,179695.09240447727,200340.72776151987,1.0,183561.81643898023,1.0537103290569454,1.1023629460778968,884819.639929792,550685.4493169407
172473.9076282108,183278.28487048857,179695.09240447727,183928.97741582713,1.0,179844.06557975095,1.0626435464343122,1.0035502980879312,830002.0368892536,539532.1967392529
172473.9076282108,181737.53796171295,185528.74704200635,207303.86143332254,1.0,186761.01351631316,1.0537103290569454,1.1406771752121734,831898.4156019543,560283.0405489395
